id,work,address,salary,request,nation,descripe,city,salary_low,salary_high,diploma,class,class_name,class_name_english,diploma_english,work_english
2223,前端开发,西安-雁塔区,15k-30k,经验3-5年 / 本科,"移动互联网,企业服务 / 成熟型(不需要融资)",“500强企业薪酬待遇好”,西安,15,30, 本科, 成熟型(不需要融资), 成熟型,CSX,BK,qdkf
2224,前端开发,长沙-银盆岭,7k-9k,经验3-5年 / 大专,金融 / 成长型(不需要融资),“双休，五险，团队氛围好，包吃”,长沙,7,9, 大专, 成长型(不需要融资), 成长型,CZX,DZ,qdkf
2225,高级前端开发工程师,上海,15k-20k,经验1-3年 / 本科,"移动互联网,企业服务 / 成熟型(D轮及以上)",“员工旅游、工作日美味三餐、舒心的工作氛围”,上海,15,20, 本科, 成熟型(D轮及以上), 成熟型,CSX,BK,qdkf
2226,高级前端开发工程师,杭州-仓前,20k-35k,经验3-5年 / 本科,"移动互联网,企业服务 / 上市公司",“互联网上市公司，人才汇聚，福利爆棚”,杭州,20,35, 本科, 上市公司, 上市公司,SHGS,BK,qdkf
2227,高级前端开发工程师,北京,12k-24k,经验1-3年 / 本科,"移动互联网,电子商务 / 成长型(B轮)",“匹配的薪酬福利，团队氛围，个人发展！”,北京,12,24, 本科, 成长型(B轮), 成长型,CZX,BK,qdkf
2228,高级前端开发工程师,苏州,8k-15k,经验3-5年 / 本科,其他 / 成长型(不需要融资),“五险一金 双休 提供住宿 培训 旅游 绩效”,苏州,8,15, 本科, 成长型(不需要融资), 成长型,CZX,BK,qdkf
2229,高级前端开发工程师,长沙-五一广…,6k-8k,经验3-5年 / 大专,"电子商务,O2O / 初创型(未融资)",“发展空间大”,长沙,6,8, 大专, 初创型(未融资), 初创型,CCX,DZ,qdkf
2230,高级前端开发工程师,杭州-西湖,10k-20k,经验3-5年 / 本科,金融 / 成长型(不需要融资),"“双休,团队棒,妹子多”",杭州,10,20, 本科, 成长型(不需要融资), 成长型,CZX,BK,qdkf
2231,高级前端开发工程师,杭州-朝晖,16k-20k,经验3-5年 / 本科,"移动互联网,企业服务 / 初创型(天使轮)",“敏捷开发 执着新技术 团队氛围好”,杭州,16,20, 本科, 初创型(天使轮), 初创型,CCX,BK,qdkf
2232,高级前端开发工程师,杭州,8k-12k,经验1-3年 / 本科,"数据服务,信息安全 / 初创型(不需要融资)",“弹性工作时间，免费下午茶”,杭州,8,12, 本科, 初创型(不需要融资), 初创型,CCX,BK,qdkf
2233,高级前端开发工程师,杭州-文三路,12k-24k,经验3-5年 / 大专,金融 / 成长型(不需要融资),“年终奖+节假日福利+带薪年假”,杭州,12,24, 大专, 成长型(不需要融资), 成长型,CZX,DZ,qdkf
2234,高级前端开发工程师,深圳-科技园,8k-15k,经验1-3年 / 本科,"移动互联网,游戏 / 成长型(A轮)",“★精品海外手游 ★鹅厂大神指导”,深圳,8,15, 本科, 成长型(A轮), 成长型,CZX,BK,qdkf
2235,高级前端开发工程师,杭州-古墩路,8k-15k,经验1-3年 / 大专,"移动互联网,电子商务 / 成长型(不需要融资)",“open的氛围 体贴的leader 实力超群的团队”,杭州,8,15, 大专, 成长型(不需要融资), 成长型,CZX,DZ,qdkf
2236,高级前端开发工程师,杭州-长河,10k-20k,经验3-5年 / 本科,移动互联网 / 成长型(不需要融资),“高逼格、平台大、机会多、薪福好。”,杭州,10,20, 本科, 成长型(不需要融资), 成长型,CZX,BK,qdkf
2237,高级前端开发工程师,深圳,15k-20k,经验3-5年 / 本科,电子商务 / 初创型(未融资),“福利待遇从优自由上班时间丰富的水果餐”,深圳,15,20, 本科, 初创型(未融资), 初创型,CCX,BK,qdkf
2238,高级前端开发工程师,上海-世纪公…,15k-25k,经验1-3年 / 本科,"移动互联网,金融 / 成熟型(不需要融资)",“薪资优待 福利完善”,上海,15,25, 本科, 成熟型(不需要融资), 成熟型,CSX,BK,qdkf
2239,高级前端开发工程师,杭州,12k-20k,经验3-5年 / 不限,"医疗健康,生活服务 / 初创型(未融资)","“股票期权,偏平管理,团队氛围好,帅哥美女”",杭州,12,20, 不限, 初创型(未融资), 初创型,CCX,QT,qdkf
2240,前端开发工程师,上海,10k-15k,经验1-3年 / 本科,"移动互联网,企业服务 / 成熟型(D轮及以上)",“工作日美味三餐、半年调薪 、国外旅游”,上海,10,15, 本科, 成熟型(D轮及以上), 成熟型,CSX,BK,qdkf
2241,前端开发工程师,杭州-文三路,10k-20k,经验1-3年 / 本科,移动互联网 / 成长型(不需要融资),“丰厚薪酬、弹性工作、共享公司金融福利”,杭州,10,20, 本科, 成长型(不需要融资), 成长型,CZX,BK,qdkf
2242,前端开发工程师,上海,10k-20k,经验3-5年 / 本科,电子商务 / 成长型(不需要融资),“有跟大牛学习的机会，美国学习机会”,上海,10,20, 本科, 成长型(不需要融资), 成长型,CZX,BK,qdkf
2243,前端开发工程师,上海,16k-26k,经验3-5年 / 本科,"移动互联网,企业服务 / 成长型(A轮)",“顶级VC、丰厚期权、硅谷文化、年度出国游”,上海,16,26, 本科, 成长型(A轮), 成长型,CZX,BK,qdkf
2244,前端开发工程师,佛山-禅城区,4k-8k,经验1-3年 / 大专,"移动互联网,O2O / 初创型(天使轮)",“朝九晚五法定假日周末双休项目奖金”,佛山,4,8, 大专, 初创型(天使轮), 初创型,CCX,DZ,qdkf
2245,前端开发工程师,上海,15k-25k,经验3-5年 / 本科,"电子商务,O2O / 上市公司",“发展前景好”,上海,15,25, 本科, 上市公司, 上市公司,SHGS,BK,qdkf
2246,前端开发工程师,杭州-下沙,5k-8k,经验不限 / 大专,教育 / 成长型(A轮),“五险一金 年终奖 节假日福利”,杭州,5,8, 大专, 成长型(A轮), 成长型,CZX,DZ,qdkf
2247,前端开发工程师,杭州-长河,12k-17k,经验3-5年 / 大专,"移动互联网,数据服务 / 成熟型(C轮)",“五险一金 补充商业保险 年度旅游 工会活动”,杭州,12,17, 大专, 成熟型(C轮), 成熟型,CSX,DZ,qdkf
2248,前端开发工程师,上海,12k-20k,经验3-5年 / 大专,旅游 / 成长型(B轮),“知名机构投资，公司发展好，股票期权”,上海,12,20, 大专, 成长型(B轮), 成长型,CZX,DZ,qdkf
2249,前端开发工程师,杭州-朝晖,8k-15k,经验1-3年 / 本科,"移动互联网,企业服务 / 初创型(天使轮)",“敏捷开发 执着新技术 团队氛围好”,杭州,8,15, 本科, 初创型(天使轮), 初创型,CCX,BK,qdkf
2250,前端开发工程师,上海-世纪公…,15k-30k,经验3-5年 / 不限,"移动互联网,O2O / 成长型(A轮)",“待遇好，领导nice”,上海,15,30, 不限, 成长型(A轮), 成长型,CZX,QT,qdkf
2251,前端开发工程师,上海-漕宝路,10k-20k,经验1-3年 / 本科,"移动互联网,金融 / 成长型(B轮)",“无限发挥空间，快来跟牛逼的团队一起战斗！”,上海,10,20, 本科, 成长型(B轮), 成长型,CZX,BK,qdkf
2252,前端开发工程师,长沙-麓谷,7k-12k,经验3-5年 / 大专,"移动互联网,游戏 / 成长型(B轮)",“行业内知名公司 人性化工作氛围 福利健全”,长沙,7,12, 大专, 成长型(B轮), 成长型,CZX,DZ,qdkf
2253,前端开发工程师,杭州,15k-30k,经验1-3年 / 本科,"移动互联网,电子商务 / 成长型(B轮)",“只需兼容chrome 不做活动页 公费行业会议”,杭州,15,30, 本科, 成长型(B轮), 成长型,CZX,BK,qdkf
2254,前端开发工程师,上海-西康路,15k-30k,经验3-5年 / 本科,企业服务 / 成长型(B轮),“大咖多多、美女不少、天花板超高的优秀团队”,上海,15,30, 本科, 成长型(B轮), 成长型,CZX,BK,qdkf
2255,高级前端工程师,上海-世博园…,12k-18k,经验1-3年 / 本科,"移动互联网,企业服务 / 成熟型(D轮及以上)",“半年调薪 福利待遇佳 美味四餐 境外旅游”,上海,12,18, 本科, 成熟型(D轮及以上), 成熟型,CSX,BK,jks
2256,高级前端工程师,北京-亮马桥,15k-24k,经验1-3年 / 本科,"移动互联网,电子商务 / 成长型(B轮)",“匹配的薪酬福利，团队氛围，个人发展！”,北京,15,24, 本科, 成长型(B轮), 成长型,CZX,BK,jks
2257,高级前端工程师,杭州,15k-30k,经验3-5年 / 大专,医疗健康 / 成长型(B轮),“股权激励，弹性工作，环境舒适”,杭州,15,30, 大专, 成长型(B轮), 成长型,CZX,DZ,jks
2258,高级前端工程师,杭州-西溪,15k-30k,经验3-5年 / 本科,"移动互联网,企业服务 / 成长型(A轮)",“巨大市场机会+领先薪资+极佳的工作软硬件”,杭州,15,30, 本科, 成长型(A轮), 成长型,CZX,BK,jks
2259,高级前端工程师,长沙-麓谷,6k-12k,经验1-3年 / 本科,"移动互联网,游戏 / 成长型(B轮)",“五险一金，节日礼物，下午茶，健身房，餐补”,长沙,6,12, 本科, 成长型(B轮), 成长型,CZX,BK,jks
2260,高级前端工程师,杭州-湘湖路,20k-30k,经验5-10年 / 本科,"电子商务,文化娱乐 / 成长型(A轮)",“IP+智能的创新商业模式，股票期权利益共享”,杭州,20,30, 本科, 成长型(A轮), 成长型,CZX,BK,jks
2261,高级前端工程师,珠海-香洲区,8k-15k,经验3-5年 / 大专,其他 / 初创型(未融资),"“社会保险,能力薪薪酬,项目提成,绩效奖金”",珠海,8,15, 大专, 初创型(未融资), 初创型,CCX,DZ,jks
2262,高级前端工程师,杭州-运河,15k-30k,经验3-5年 / 本科,移动互联网 / 成熟型(不需要融资),“有大牛 团队氛围赞 发展空间大”,杭州,15,30, 本科, 成熟型(不需要融资), 成熟型,CSX,BK,jks
2263,高级前端工程师,杭州-余杭区,10k-20k,经验1-3年 / 本科,"移动互联网,O2O / 成熟型(C轮)",“接地气的产品，有爱的团队，前沿技术”,杭州,10,20, 本科, 成熟型(C轮), 成熟型,CSX,BK,jks
2264,高级前端工程师,北京-中关村,15k-25k,经验3-5年 / 本科,"移动互联网,金融 / 成长型(A轮)",“与大牛一起工作 团队年轻氛围好”,北京,15,25, 本科, 成长型(A轮), 成长型,CZX,BK,jks
2265,高级前端工程师,杭州-西湖区,10k-20k,经验1-3年 / 本科,"移动互联网,电子商务 / 成长型(不需要融资)",“薪福好，逼格高，平台大，机会多。”,杭州,10,20, 本科, 成长型(不需要融资), 成长型,CZX,BK,jks
2266,高级前端工程师,杭州-三墩,8k-16k,经验3-5年 / 大专,"移动互联网,金融 / 成长型(不需要融资)",“福利好，妹子多”,杭州,8,16, 大专, 成长型(不需要融资), 成长型,CZX,DZ,jks
2267,高级前端工程师,珠海,8k-15k,经验1-3年 / 本科,"移动互联网,电子商务 / 初创型(不需要融资)",“弹性工作、带薪年假”,珠海,8,15, 本科, 初创型(不需要融资), 初创型,CCX,BK,jks
2268,高级前端工程师,杭州,20k-35k,经验不限 / 本科,"电子商务,数据服务 / 初创型(天使轮)",“五险一金，带薪年假，餐补，上升空间大”,杭州,20,35, 本科, 初创型(天使轮), 初创型,CCX,BK,jks
2269,高级前端工程师,杭州,15k-30k,经验3-5年 / 本科,"移动互联网,数据服务 / 上市公司",“团队赞、领导赞、福利待遇赞”,杭州,15,30, 本科, 上市公司, 上市公司,SHGS,BK,jks
2270,高级前端开发工程师,上海,10k-15k,经验1-3年 / 本科,"移动互联网,企业服务 / 成熟型(D轮及以上)",“员工旅游、工作日美味三餐、舒心的工作氛围”,上海,10,15, 本科, 成熟型(D轮及以上), 成熟型,CSX,BK,qdkf
2271,高级前端开发工程师,杭州-开发区,15k-30k,经验3-5年 / 大专,医疗健康 / 成长型(B轮),“快速发展、弹性工作、大牛云集”,杭州,15,30, 大专, 成长型(B轮), 成长型,CZX,DZ,qdkf
2272,高级前端开发工程师,南京-沙洲,15k-20k,经验3-5年 / 本科,"移动互联网,企业服务 / 成长型(B轮)",“有钱，有梦想，有队友”,南京,15,20, 本科, 成长型(B轮), 成长型,CZX,BK,qdkf
2273,高级前端开发工程师,哈尔滨-嵩山…,6k-12k,经验不限 / 不限,"移动互联网,医疗健康 / 初创型(未融资)",“不亚于硅谷公司的福利 + 弹性工作时间”,哈尔滨,6,12, 不限, 初创型(未融资), 初创型,CCX,QT,qdkf
2274,高级前端开发工程师,杭州-翠苑,15k-30k,经验3-5年 / 大专,"移动互联网,数据服务 / 上市公司",“团队赞、领导赞、福利待遇赞”,杭州,15,30, 大专, 上市公司, 上市公司,SHGS,DZ,qdkf
2275,高级前端开发工程师,苏州-工业园…,8k-13k,经验1-3年 / 大专,"移动互联网,旅游 / 成熟型(D轮及以上)",“完善的福利待遇、系统的考核体制”,苏州,8,13, 大专, 成熟型(D轮及以上), 成熟型,CSX,DZ,qdkf
2276,高级前端开发工程师,上海-北新泾,15k-25k,经验3-5年 / 不限,金融 / 成熟型(C轮),“美资独资，项目奖金，年终奖，互联网金融”,上海,15,25, 不限, 成熟型(C轮), 成熟型,CSX,QT,qdkf
2277,高级前端开发工程师,上海-东外滩,20k-35k,经验5-10年 / 本科,金融 / 成长型(不需要融资),“福利待遇好 公司氛围好 团队力量强”,上海,20,35, 本科, 成长型(不需要融资), 成长型,CZX,BK,qdkf
2278,高级前端开发工程师,杭州-西溪,10k-20k,经验3-5年 / 大专,"O2O,医疗健康 / 初创型(天使轮)",“期权奖励 晋升快捷 萌妹子一大摞”,杭州,10,20, 大专, 初创型(天使轮), 初创型,CCX,DZ,qdkf
2279,高级前端开发工程师,上海-汶水路,25k以下,经验3-5年 / 大专,游戏 / 成长型(B轮),“五险一金，补充医疗，餐费补贴”,上海,25,0, 大专, 成长型(B轮), 成长型,CZX,DZ,qdkf
2280,高级前端开发工程师,佛山-龙江,8k-16k,经验1-3年 / 大专,生活服务 / 上市公司,“三餐补助，酒店式公寓”,佛山,8,16, 大专, 上市公司, 上市公司,SHGS,DZ,qdkf
2281,高级前端开发工程师,上海,15k-30k,经验3-5年 / 本科,"移动互联网,电子商务 / 成长型(A轮)","“懂行的老板,高薪酬+股,超一流办公”",上海,15,30, 本科, 成长型(A轮), 成长型,CZX,BK,qdkf
2282,高级前端开发工程师,宁波,8k-12k,经验1-3年 / 大专,"移动互联网,电子商务 / 成长型(A轮)",“团队务实，野蛮生长”,宁波,8,12, 大专, 成长型(A轮), 成长型,CZX,DZ,qdkf
2283,高级前端开发工程师,上海-浦东新…,15k-30k,经验3-5年 / 本科,"移动互联网,金融 / 成长型(B轮)","“期权,私厨,弹性工作,灵活调薪”",上海,15,30, 本科, 成长型(B轮), 成长型,CZX,BK,qdkf
2284,高级前端开发工程师,杭州-西湖北…,15k-25k,经验5-10年 / 大专,"金融,电子商务 / 成长型(不需要融资)",“五险一金 年底双薪 股票期权 餐补 带薪年假”,杭州,15,25, 大专, 成长型(不需要融资), 成长型,CZX,DZ,qdkf
2285,前端,杭州-仓前,20k-35k,经验3-5年 / 本科,"移动互联网,企业服务 / 上市公司",“互联网上市公司，人才汇聚，福利爆棚”,杭州,20,35, 本科, 上市公司, 上市公司,SHGS,BK,jks
2286,前端,北京,10k-20k,经验1-3年 / 本科,"移动互联网,电子商务 / 成长型(B轮)",“匹配的薪酬福利，团队氛围，个人发展！”,北京,10,20, 本科, 成长型(B轮), 成长型,CZX,BK,jks
2287,前端,杭州-长河,15k-30k,经验3-5年 / 大专,医疗健康 / 成长型(B轮),“股权激励，弹性工作，环境舒适”,杭州,15,30, 大专, 成长型(B轮), 成长型,CZX,DZ,jks
2288,前端,北京,20k-35k,经验3-5年 / 本科,"移动互联网,硬件 / 成长型(B轮)",“精英团队 极客文化”,北京,20,35, 本科, 成长型(B轮), 成长型,CZX,BK,jks
2289,前端,深圳,8k-15k,经验1-3年 / 大专,电子商务 / 成长型(不需要融资),“弹性上班 福利优厚 环境优美”,深圳,8,15, 大专, 成长型(不需要融资), 成长型,CZX,DZ,jks
2290,前端,上海-莘庄,2k-4k,经验不限 / 本科,"移动互联网,数据服务 / 初创型(未融资)",“弹性工作，发展潜力，工程师文化，氛围轻松”,上海,2,4, 本科, 初创型(未融资), 初创型,CCX,BK,jks
2291,前端,广州,15k-25k,经验3-5年 / 本科,教育 / 初创型(不需要融资),“全栈式，强前端，最TOP的技术团队”,广州,15,25, 本科, 初创型(不需要融资), 初创型,CCX,BK,jks
2292,前端,上海-上海南…,15k-20k,经验不限 / 不限,医疗健康 / 初创型(天使轮),“移动健康的新方向，潜力无限。”,上海,15,20, 不限, 初创型(天使轮), 初创型,CCX,QT,jks
2293,前端,广州-工业大…,15k-18k,经验3-5年 / 大专,企业服务 / 上市公司,“弹性工作 六险一金 年终奖 年度旅游”,广州,15,18, 大专, 上市公司, 上市公司,SHGS,DZ,jks
2294,前端,北京-西单,15k-25k,经验3-5年 / 本科,移动互联网 / 成长型(不需要融资),“工作地点便利，免费下午茶”,北京,15,25, 本科, 成长型(不需要融资), 成长型,CZX,BK,jks
2295,前端,南京-宁南,15k-25k,经验3-5年 / 本科,金融 / 成熟型(C轮),“C轮 技术金融 零食饮料 补充医疗保险 体检”,南京,15,25, 本科, 成熟型(C轮), 成熟型,CSX,BK,jks
2296,前端,佛山-顺德区,15k-30k,经验5-10年 / 本科,金融 / 成长型(不需要融资),"“旅游,五险一金,年假,平台、机遇”",佛山,15,30, 本科, 成长型(不需要融资), 成长型,CZX,BK,jks
